Student_ID,Q1_Age_Group,Q2_Year_of_Study,Q3_Field_of_Study,Q4_Platform,Q5_Course_Type,Q6_Course_Duration,Q7_Daily_Study_Time,Q8_Weekly_Study_Days,Q9_Study_Schedule_Regularity,Q10_Time_Management_Rating,Q11_Assignment_Completion,Q12_Video_Watching_Freq,Q13_Forum_Participation,Q14_Break_Frequency,Q15_Course_Difficulty,Q16_Motivation_Level,Q17_Internet_Quality,Q18_Main_Device,Q19_Course_Completed,Q20_Dropout_Reason,Q21_Overall_Satisfaction,Q22_Future_Course_Likelihood
STU_18293,Below 18,Postgraduate,Computer Science / IT,NPTEL,Academic Subject,1–3 months,1–2 hours,1 day,4,3,Never,Often,Very Often,Often,Moderate,1,Average,Desktop,No,Academic or work commitments,2,Probably No
STU_18294,24–26,Postgraduate,Business / Management,NPTEL,Programming / Technology,More than 6 months,More than 3 hours,6 days,3,5,Often,Always,Very Often,Sometimes,Very Difficult,4,Average,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_18295,Above 26,3rd Year,Business / Management,Coursera,Programming / Technology,More than 6 months,More than 3 hours,Every day,5,5,Always,Always,Sometimes,Very Often,Very Difficult,5,Excellent,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_18296,Above 26,2nd Year,Science,Coursera,Business / Management,3–6 months,2–3 hours,Every day,1,4,Always,Almost Always,Rarely,Never,Difficult,5,Average,Laptop,Yes,I completed the course,4,Definitely Yes
STU_18297,18–20,4th Year,Engineering,NPTEL,Other,More than 6 months,More than 3 hours,2–3 days,4,5,Rarely,Always,Often,Often,Very Difficult,2,Poor,Laptop,Yes,I completed the course,4,Definitely Yes
STU_18298,18–20,Other,Other,Other,Academic Subject,3–6 months,2–3 hours,2–3 days,5,4,Rarely,Almost Always,Not Available in My Course,Very Often,Difficult,2,Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_18299,Below 18,Postgraduate,Computer Science / IT,YouTube,Academic Subject,2–4 weeks,30 minutes–1 hour,1 day,5,2,Never,Sometimes,Very Often,Very Often,Easy,1,Very Good,Smartphone,No,Lack of interest,2,Probably No
STU_18300,18–20,Postgraduate,Business / Management,NPTEL,Academic Subject,2–4 weeks,30 minutes–1 hour,2–3 days,2,2,Rarely,Sometimes,Very Often,Rarely,Easy,2,Average,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_18301,Below 18,2nd Year,Engineering,Coursera,Academic Subject,More than 6 months,More than 3 hours,1 day,2,5,Never,Always,Rarely,Rarely,Very Difficult,1,Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_18302,Above 26,3rd Year,Arts / Humanities,NPTEL,Business / Management,1–3 months,1–2 hours,Every day,2,3,Always,Often,Sometimes,Rarely,Moderate,5,Very Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_18303,Below 18,4th Year,Engineering,Coursera,Business / Management,1–3 months,1–2 hours,1 day,4,3,Never,Often,Often,Often,Moderate,1,Average,Tablet,No,Other,2,Probably No
STU_18304,Below 18,4th Year,Science,edX,Programming / Technology,2–4 weeks,30 minutes–1 hour,1 day,5,2,Never,Sometimes,Often,Very Often,Easy,1,Very Good,Tablet,No,Lack of time,2,Probably No
STU_18305,21–23,Postgraduate,Computer Science / IT,Udemy,Programming / Technology,1–3 months,1–2 hours,4–5 days,3,3,Sometimes,Often,Very Often,Sometimes,Moderate,3,Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_18306,24–26,Postgraduate,Business / Management,edX,Personal Development,1–3 months,1–2 hours,6 days,5,3,Often,Often,Very Often,Very Often,Moderate,4,Poor,Desktop,Yes,I completed the course,4,Definitely Yes
STU_18307,Below 18,Postgraduate,Arts / Humanities,edX,Other,3–6 months,2–3 hours,1 day,3,4,Never,Almost Always,Very Often,Sometimes,Difficult,1,Excellent,Desktop,No,Lack of interest,2,Probably No
STU_18308,Above 26,3rd Year,Arts / Humanities,Udemy,Other,2–4 weeks,30 minutes–1 hour,Every day,3,2,Always,Sometimes,Sometimes,Sometimes,Easy,5,Poor,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_18309,Above 26,Postgraduate,Business / Management,NPTEL,Business / Management,Less than 2 weeks,Less than 30 minutes,Every day,4,1,Always,Rarely,Very Often,Often,Very Easy,5,Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_18310,21–23,Postgraduate,Arts / Humanities,YouTube,Other,1–3 months,1–2 hours,4–5 days,3,3,Sometimes,Often,Very Often,Sometimes,Moderate,3,Good,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_18311,Above 26,1st Year,Business / Management,Udemy,Academic Subject,3–6 months,2–3 hours,Every day,1,4,Always,Almost Always,Never,Never,Difficult,5,Average,Desktop,Yes,I completed the course,4,Definitely Yes
STU_18312,24–26,4th Year,Engineering,YouTube,Language Learning,2–4 weeks,30 minutes–1 hour,6 days,1,2,Often,Sometimes,Often,Never,Easy,4,Good,Laptop,Yes,I completed the course,4,Definitely Yes
STU_18313,Below 18,2nd Year,Engineering,YouTube,Academic Subject,1–3 months,1–2 hours,1 day,4,3,Never,Often,Rarely,Often,Moderate,1,Average,Tablet,No,Loss of motivation,2,Probably No
STU_18314,24–26,1st Year,Business / Management,Udemy,Personal Development,More than 6 months,More than 3 hours,6 days,3,5,Often,Always,Never,Sometimes,Very Difficult,4,Average,Desktop,Yes,I completed the course,4,Definitely Yes
STU_18315,24–26,1st Year,Arts / Humanities,Coursera,Academic Subject,3–6 months,2–3 hours,6 days,4,4,Often,Almost Always,Never,Often,Difficult,4,Very Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_18316,Above 26,1st Year,Computer Science / IT,LinkedIn Learning,Academic Subject,3–6 months,2–3 hours,Every day,1,4,Always,Almost Always,Never,Never,Difficult,5,Average,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_18317,24–26,3rd Year,Arts / Humanities,edX,Academic Subject,2–4 weeks,30 minutes–1 hour,6 days,1,2,Often,Sometimes,Sometimes,Never,Easy,4,Good,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_18318,24–26,2nd Year,Other,Coursera,Personal Development,Less than 2 weeks,Less than 30 minutes,6 days,2,1,Often,Rarely,Rarely,Rarely,Very Easy,4,Excellent,Laptop,Yes,I completed the course,4,Definitely Yes
STU_18319,18–20,Postgraduate,Arts / Humanities,YouTube,Language Learning,1–3 months,1–2 hours,2–3 days,1,3,Rarely,Often,Very Often,Never,Moderate,2,Excellent,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_18320,21–23,1st Year,Business / Management,LinkedIn Learning,Other,1–3 months,1–2 hours,4–5 days,3,3,Sometimes,Often,Never,Sometimes,Moderate,3,Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_18321,18–20,4th Year,Engineering,LinkedIn Learning,Artificial Intelligence / Data Science,Less than 2 weeks,Less than 30 minutes,2–3 days,3,1,Rarely,Rarely,Often,Sometimes,Very Easy,2,Very Good,Laptop,Yes,I completed the course,4,Definitely Yes
STU_18322,18–20,2nd Year,Engineering,LinkedIn Learning,Language Learning,More than 6 months,More than 3 hours,2–3 days,4,5,Rarely,Always,Rarely,Often,Very Difficult,2,Poor,Tablet,Yes,I completed the course,4,Definitely Yes
STU_18323,Below 18,Other,Engineering,LinkedIn Learning,Academic Subject,1–3 months,1–2 hours,1 day,4,3,Never,Often,Not Available in My Course,Often,Moderate,1,Average,Laptop,No,Lack of interest,2,Probably No
STU_18324,Above 26,4th Year,Engineering,Other,Artificial Intelligence / Data Science,Less than 2 weeks,Less than 30 minutes,Every day,4,1,Always,Rarely,Often,Often,Very Easy,5,Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_18325,Above 26,1st Year,Computer Science / IT,NPTEL,Other,More than 6 months,More than 3 hours,Every day,5,5,Always,Always,Never,Very Often,Very Difficult,5,Excellent,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_18326,21–23,3rd Year,Arts / Humanities,Other,Academic Subject,2–4 weeks,30 minutes–1 hour,4–5 days,4,2,Sometimes,Sometimes,Sometimes,Often,Easy,3,Excellent,Desktop,Yes,I completed the course,4,Definitely Yes
STU_18327,24–26,Other,Science,Coursera,Artificial Intelligence / Data Science,2–4 weeks,30 minutes–1 hour,6 days,1,2,Often,Sometimes,Not Available in My Course,Never,Easy,4,Good,Laptop,Yes,I completed the course,4,Definitely Yes
STU_18328,Above 26,1st Year,Computer Science / IT,edX,Other,2–4 weeks,30 minutes–1 hour,Every day,3,2,Always,Sometimes,Never,Sometimes,Easy,5,Poor,Desktop,Yes,I completed the course,4,Definitely Yes
STU_18329,18–20,2nd Year,Science,Coursera,Academic Subject,1–3 months,1–2 hours,2–3 days,1,3,Rarely,Often,Rarely,Never,Moderate,2,Excellent,Tablet,Yes,I completed the course,4,Definitely Yes
STU_18330,21–23,Postgraduate,Business / Management,edX,Language Learning,1–3 months,1–2 hours,4–5 days,3,3,Sometimes,Often,Very Often,Sometimes,Moderate,3,Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_18331,21–23,Other,Other,Udemy,Language Learning,2–4 weeks,30 minutes–1 hour,4–5 days,4,2,Sometimes,Sometimes,Not Available in My Course,Often,Easy,3,Excellent,Tablet,Yes,I completed the course,4,Definitely Yes
STU_18332,18–20,1st Year,Business / Management,YouTube,Artificial Intelligence / Data Science,More than 6 months,More than 3 hours,2–3 days,4,5,Rarely,Always,Never,Often,Very Difficult,2,Poor,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_18333,18–20,1st Year,Arts / Humanities,Other,Academic Subject,3–6 months,2–3 hours,2–3 days,5,4,Rarely,Almost Always,Never,Very Often,Difficult,2,Good,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_18334,Below 18,1st Year,Computer Science / IT,Udemy,Business / Management,2–4 weeks,30 minutes–1 hour,1 day,5,2,Never,Sometimes,Never,Very Often,Easy,1,Very Good,Desktop,No,Course content did not meet expectations,2,Probably No
STU_18335,24–26,3rd Year,Arts / Humanities,Udemy,Personal Development,3–6 months,2–3 hours,6 days,4,4,Often,Almost Always,Sometimes,Often,Difficult,4,Very Good,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_18336,Above 26,Other,Science,Coursera,Academic Subject,3–6 months,2–3 hours,Every day,1,4,Always,Almost Always,Not Available in My Course,Never,Difficult,5,Average,Laptop,Yes,I completed the course,4,Definitely Yes
STU_18337,21–23,3rd Year,Business / Management,Other,Other,Less than 2 weeks,Less than 30 minutes,4–5 days,5,1,Sometimes,Rarely,Sometimes,Very Often,Very Easy,3,Average,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_18338,21–23,3rd Year,Arts / Humanities,Coursera,Business / Management,More than 6 months,More than 3 hours,4–5 days,1,5,Sometimes,Always,Sometimes,Never,Very Difficult,3,Very Good,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_18339,24–26,4th Year,Engineering,edX,Programming / Technology,More than 6 months,More than 3 hours,6 days,3,5,Often,Always,Often,Sometimes,Very Difficult,4,Average,Tablet,Yes,I completed the course,4,Definitely Yes
STU_18340,Below 18,4th Year,Science,edX,Business / Management,Less than 2 weeks,Less than 30 minutes,1 day,1,1,Never,Rarely,Often,Never,Very Easy,1,Poor,Tablet,Yes,I completed the course,4,Definitely Yes
STU_18341,21–23,3rd Year,Arts / Humanities,YouTube,Academic Subject,2–4 weeks,30 minutes–1 hour,4–5 days,4,2,Sometimes,Sometimes,Sometimes,Often,Easy,3,Excellent,Desktop,Yes,I completed the course,4,Definitely Yes
STU_18342,21–23,Postgraduate,Business / Management,YouTube,Programming / Technology,Less than 2 weeks,Less than 30 minutes,4–5 days,5,1,Sometimes,Rarely,Very Often,Very Often,Very Easy,3,Average,Desktop,Yes,I completed the course,4,Definitely Yes
STU_18343,Below 18,1st Year,Computer Science / IT,Udemy,Other,1–3 months,1–2 hours,1 day,4,3,Never,Often,Never,Often,Moderate,1,Average,Desktop,No,Other,2,Probably No
STU_18344,21–23,1st Year,Business / Management,YouTube,Personal Development,3–6 months,2–3 hours,4–5 days,2,4,Sometimes,Almost Always,Never,Rarely,Difficult,3,Poor,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_18345,Above 26,2nd Year,Other,LinkedIn Learning,Programming / Technology,More than 6 months,More than 3 hours,Every day,5,5,Always,Always,Rarely,Very Often,Very Difficult,5,Excellent,Tablet,Yes,I completed the course,4,Definitely Yes
STU_18346,21–23,1st Year,Computer Science / IT,NPTEL,Other,2–4 weeks,30 minutes–1 hour,4–5 days,4,2,Sometimes,Sometimes,Never,Often,Easy,3,Excellent,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_18347,21–23,2nd Year,Science,NPTEL,Artificial Intelligence / Data Science,Less than 2 weeks,Less than 30 minutes,4–5 days,5,1,Sometimes,Rarely,Rarely,Very Often,Very Easy,3,Average,Tablet,Yes,I completed the course,4,Definitely Yes
STU_18348,24–26,Postgraduate,Business / Management,Udemy,Business / Management,Less than 2 weeks,Less than 30 minutes,6 days,2,1,Often,Rarely,Very Often,Rarely,Very Easy,4,Excellent,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_18349,21–23,3rd Year,Business / Management,LinkedIn Learning,Artificial Intelligence / Data Science,3–6 months,2–3 hours,4–5 days,2,4,Sometimes,Almost Always,Sometimes,Rarely,Difficult,3,Poor,Desktop,Yes,I completed the course,4,Definitely Yes
STU_18350,24–26,4th Year,Other,Other,Personal Development,3–6 months,2–3 hours,6 days,4,4,Often,Almost Always,Often,Often,Difficult,4,Very Good,Laptop,Yes,I completed the course,4,Definitely Yes
STU_18351,Above 26,Postgraduate,Business / Management,Other,Other,3–6 months,2–3 hours,Every day,1,4,Always,Almost Always,Very Often,Never,Difficult,5,Average,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_18352,18–20,2nd Year,Engineering,Udemy,Language Learning,More than 6 months,More than 3 hours,2–3 days,4,5,Rarely,Always,Rarely,Often,Very Difficult,2,Poor,Tablet,Yes,I completed the course,4,Definitely Yes
STU_18353,21–23,Other,Engineering,NPTEL,Other,More than 6 months,More than 3 hours,4–5 days,1,5,Sometimes,Always,Not Available in My Course,Never,Very Difficult,3,Very Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_18354,18–20,3rd Year,Computer Science / IT,NPTEL,Artificial Intelligence / Data Science,1–3 months,1–2 hours,2–3 days,1,3,Rarely,Often,Sometimes,Never,Moderate,2,Excellent,Desktop,Yes,I completed the course,4,Definitely Yes
STU_18355,Below 18,4th Year,Science,Udemy,Business / Management,Less than 2 weeks,Less than 30 minutes,1 day,1,1,Never,Rarely,Often,Never,Very Easy,1,Poor,Laptop,Yes,I completed the course,4,Definitely Yes
STU_18356,24–26,Other,Engineering,LinkedIn Learning,Artificial Intelligence / Data Science,1–3 months,1–2 hours,6 days,5,3,Often,Often,Not Available in My Course,Very Often,Moderate,4,Poor,Laptop,Yes,I completed the course,4,Definitely Yes
STU_18357,21–23,3rd Year,Computer Science / IT,edX,Artificial Intelligence / Data Science,Less than 2 weeks,Less than 30 minutes,4–5 days,5,1,Sometimes,Rarely,Sometimes,Very Often,Very Easy,3,Average,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_18358,24–26,2nd Year,Engineering,Udemy,Artificial Intelligence / Data Science,Less than 2 weeks,Less than 30 minutes,6 days,2,1,Often,Rarely,Rarely,Rarely,Very Easy,4,Excellent,Laptop,Yes,I completed the course,4,Definitely Yes
STU_18359,21–23,4th Year,Other,NPTEL,Personal Development,3–6 months,2–3 hours,4–5 days,2,4,Sometimes,Almost Always,Often,Rarely,Difficult,3,Poor,Tablet,Yes,I completed the course,4,Definitely Yes
STU_18360,Below 18,2nd Year,Other,YouTube,Artificial Intelligence / Data Science,Less than 2 weeks,Less than 30 minutes,1 day,1,1,Never,Rarely,Rarely,Never,Very Easy,1,Poor,Tablet,Yes,I completed the course,4,Definitely Yes
STU_18361,18–20,1st Year,Computer Science / IT,YouTube,Language Learning,Less than 2 weeks,Less than 30 minutes,2–3 days,3,1,Rarely,Rarely,Never,Sometimes,Very Easy,2,Very Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_18362,18–20,4th Year,Other,YouTube,Academic Subject,More than 6 months,More than 3 hours,2–3 days,4,5,Rarely,Always,Often,Often,Very Difficult,2,Poor,Tablet,Yes,I completed the course,4,Definitely Yes
STU_18363,Below 18,1st Year,Arts / Humanities,YouTube,Programming / Technology,1–3 months,1–2 hours,1 day,4,3,Never,Often,Never,Often,Moderate,1,Average,Desktop,No,Lack of interest,2,Probably No
STU_18364,21–23,3rd Year,Business / Management,Coursera,Academic Subject,3–6 months,2–3 hours,4–5 days,2,4,Sometimes,Almost Always,Sometimes,Rarely,Difficult,3,Poor,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_18365,Above 26,3rd Year,Arts / Humanities,Coursera,Programming / Technology,More than 6 months,More than 3 hours,Every day,5,5,Always,Always,Sometimes,Very Often,Very Difficult,5,Excellent,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_18366,24–26,Other,Science,Udemy,Language Learning,1–3 months,1–2 hours,6 days,5,3,Often,Often,Not Available in My Course,Very Often,Moderate,4,Poor,Tablet,Yes,I completed the course,4,Definitely Yes
STU_18367,Below 18,Other,Other,Other,Language Learning,3–6 months,2–3 hours,1 day,3,4,Never,Almost Always,Not Available in My Course,Sometimes,Difficult,1,Excellent,Laptop,No,Other,2,Probably No
STU_18368,21–23,Other,Engineering,Coursera,Other,More than 6 months,More than 3 hours,4–5 days,1,5,Sometimes,Always,Not Available in My Course,Never,Very Difficult,3,Very Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_18369,24–26,3rd Year,Computer Science / IT,YouTube,Academic Subject,More than 6 months,More than 3 hours,6 days,3,5,Often,Always,Sometimes,Sometimes,Very Difficult,4,Average,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_18370,Above 26,4th Year,Science,NPTEL,Academic Subject,More than 6 months,More than 3 hours,Every day,5,5,Always,Always,Often,Very Often,Very Difficult,5,Excellent,Laptop,Yes,I completed the course,4,Definitely Yes
STU_18371,24–26,1st Year,Business / Management,NPTEL,Programming / Technology,1–3 months,1–2 hours,6 days,5,3,Often,Often,Never,Very Often,Moderate,4,Poor,Desktop,Yes,I completed the course,4,Definitely Yes
STU_18372,24–26,2nd Year,Other,Udemy,Artificial Intelligence / Data Science,2–4 weeks,30 minutes–1 hour,6 days,1,2,Often,Sometimes,Rarely,Never,Easy,4,Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_18373,24–26,3rd Year,Business / Management,YouTube,Other,Less than 2 weeks,Less than 30 minutes,6 days,2,1,Often,Rarely,Sometimes,Rarely,Very Easy,4,Excellent,Desktop,Yes,I completed the course,4,Definitely Yes
STU_18374,18–20,4th Year,Other,LinkedIn Learning,Business / Management,1–3 months,1–2 hours,2–3 days,1,3,Rarely,Often,Often,Never,Moderate,2,Excellent,Tablet,Yes,I completed the course,4,Definitely Yes
STU_18375,24–26,Postgraduate,Business / Management,Coursera,Other,3–6 months,2–3 hours,6 days,4,4,Often,Almost Always,Very Often,Often,Difficult,4,Very Good,Smartphone,Yes,I completed the course,4,Definitely Yes
